value,type,n,R
13.886135139604791,Antithetic,1.0,2.0
6.52507280430235,Antithetic,1.0,2.0
10.498189857771099,Antithetic,1.0,2.0
8.79111079753693,Antithetic,1.0,2.0
4.763875796148601,Antithetic,1.0,2.0
8.613270929174664,Antithetic,1.0,2.0
6.335517760599181,Antithetic,1.0,2.0
24.21823193453376,Antithetic,1.0,2.0
12.6870613453802,Antithetic,1.0,2.0
3.9471082558774344,Antithetic,1.0,2.0
9.101682003303983,Antithetic,1.0,2.0
4.752217799916717,Antithetic,1.0,2.0
20.016101790033115,Antithetic,1.0,2.0
4.913202867897395,Antithetic,1.0,2.0
3.3564666561994145,Antithetic,1.0,2.0
14.142475075456433,Antithetic,1.0,2.0
23.500122304260422,Antithetic,1.0,2.0
9.774252269308553,Antithetic,1.0,2.0
4.097635883786952,Antithetic,1.0,2.0
5.386598665112581,Antithetic,1.0,2.0
16.952714833056078,Antithetic,1.0,2.0
27.98216925950509,Antithetic,1.0,2.0
1.802703257973869,Antithetic,1.0,2.0
30.829599754045883,Antithetic,1.0,2.0
11.914429163998344,Antithetic,1.0,2.0
13.972474021200844,Antithetic,1.0,2.0
14.76638099231843,Antithetic,1.0,2.0
3.301182806807063,Antithetic,1.0,2.0
8.000578025649654,Antithetic,1.0,2.0
6.268079303610138,Antithetic,1.0,2.0
1.8140337823289985,Antithetic,1.0,2.0
14.058594904064224,Antithetic,1.0,2.0
4.182716669354439,Antithetic,1.0,2.0
11.074720718708829,Antithetic,1.0,2.0
9.63748711452385,Antithetic,1.0,2.0
8.182659963121177,Antithetic,1.0,2.0
20.47721164034443,Antithetic,1.0,2.0
3.600040712246234,Antithetic,1.0,2.0
7.008898379540359,Antithetic,1.0,2.0
16.53833629365339,Antithetic,1.0,2.0
10.278023747464715,Antithetic,1.0,2.0
37.241257101750115,Antithetic,1.0,2.0
2.458767094394596,Antithetic,1.0,2.0
9.66789305162736,Antithetic,1.0,2.0
4.986187607585423,Antithetic,1.0,2.0
31.363195179241547,Antithetic,1.0,2.0
1.8099556494486861,Antithetic,1.0,2.0
6.5157384149322395,Antithetic,1.0,2.0
16.38027417872856,Antithetic,1.0,2.0
15.661319534646784,Antithetic,1.0,2.0
7.588471614624648,Antithetic,1.0,2.0
12.22010950039802,Antithetic,1.0,2.0
16.29877952193524,Antithetic,1.0,2.0
28.517595931288948,Antithetic,1.0,2.0
42.46643038027176,Antithetic,1.0,2.0
2.199382514379422,Antithetic,1.0,2.0
3.0924488992599892,Antithetic,1.0,2.0
3.501706416306233,Antithetic,1.0,2.0
8.851684748765217,Antithetic,1.0,2.0
5.065391823408097,Antithetic,1.0,2.0
2.0765918640735577,Antithetic,1.0,2.0
22.272575520173508,Antithetic,1.0,2.0
6.446972224707408,Antithetic,1.0,2.0
6.667945159174635,Antithetic,1.0,2.0
8.083851404585245,Antithetic,1.0,2.0
18.74806965088943,Antithetic,1.0,2.0
10.36449076411989,Antithetic,1.0,2.0
30.354404154495366,Antithetic,1.0,2.0
4.541556584123405,Antithetic,1.0,2.0
9.340951086932296,Antithetic,1.0,2.0
6.864199185657881,Antithetic,1.0,2.0
1.8245837283470183,Antithetic,1.0,2.0
37.628235452308815,Antithetic,1.0,2.0
2.6966460070220637,Antithetic,1.0,2.0
7.43932038921998,Antithetic,1.0,2.0
1.9418774791025817,Antithetic,1.0,2.0
15.0546765255014,Antithetic,1.0,2.0
13.65329023451069,Antithetic,1.0,2.0
24.43178131916168,Antithetic,1.0,2.0
5.561983783951295,Control,1.0,2.0
11.304929795767112,Control,1.0,2.0
12.179319300444142,Control,1.0,2.0
8.017218926611948,Control,1.0,2.0
-30.436754428044342,Control,1.0,2.0
0.0,Control,1.0,2.0
-23.3572527086696,Control,1.0,2.0
7.911471507438421,Control,1.0,2.0
15.804801102451544,Control,1.0,2.0
-5.7962110538759575,Control,1.0,2.0
-19.391803242018863,Control,1.0,2.0
-41.54845644780738,Control,1.0,2.0
0.0,Control,1.0,2.0
3.481148816452417,Control,1.0,2.0
6.841243834467981,Control,1.0,2.0
-13.36816872719858,Control,1.0,2.0
-3.127307301951431,Control,1.0,2.0
0.0,Control,1.0,2.0
14.529169380608678,Control,1.0,2.0
13.015893188534584,Control,1.0,2.0
0.4643876716105147,Control,1.0,2.0
-7.3405747315891325,Control,1.0,2.0
-9.409804482967123,Control,1.0,2.0
-20.89832109308471,Control,1.0,2.0
0.0,Control,1.0,2.0
0.0,Control,1.0,2.0
-23.39272287733202,Control,1.0,2.0
-21.05217061119771,Control,1.0,2.0
0.0,Control,1.0,2.0
-19.922816996219684,Control,1.0,2.0
0.0,Control,1.0,2.0
-12.8066665971816,Control,1.0,2.0
0.0,Control,1.0,2.0
17.45088702764113,Control,1.0,2.0
-9.89615926379814,Control,1.0,2.0
-41.05508444192217,Control,1.0,2.0
-37.901117018484626,Control,1.0,2.0
4.596438631301851,Control,1.0,2.0
-10.179374145748465,Control,1.0,2.0
11.903508012500414,Control,1.0,2.0
-57.25921284206717,Control,1.0,2.0
-15.26775888955478,Control,1.0,2.0
-16.299264349782817,Control,1.0,2.0
-8.85609896124034,Control,1.0,2.0
0.0,Control,1.0,2.0
0.0,Control,1.0,2.0
-11.916826025608401,Control,1.0,2.0
0.0,Control,1.0,2.0
-5.080373738296158,Control,1.0,2.0
0.0,Control,1.0,2.0
-0.6615868483015852,Control,1.0,2.0
9.230248008836814,Control,1.0,2.0
14.538356585033831,Control,1.0,2.0
5.892185833863017,Control,1.0,2.0
8.570665597533392,Control,1.0,2.0
1.8816511990771303,Control,1.0,2.0
0.0,Control,1.0,2.0
6.653403498775354,Control,1.0,2.0
18.790330402931367,Control,1.0,2.0
0.0,Control,1.0,2.0
-10.720194194846409,Control,1.0,2.0
1.8566237142640722,Control,1.0,2.0
0.0,Control,1.0,2.0
0.6717463841421978,Control,1.0,2.0
-6.994680313295573,Control,1.0,2.0
6.874640053331471,Control,1.0,2.0
12.481876604116342,Control,1.0,2.0
1.6528219231414951,Control,1.0,2.0
0.0,Control,1.0,2.0
0.0,Control,1.0,2.0
0.3128920409190727,Control,1.0,2.0
0.0,Control,1.0,2.0
0.0,Control,1.0,2.0
-12.422811326484695,Control,1.0,2.0
-10.075955150164237,Control,1.0,2.0
-4.389438525426318,Control,1.0,2.0
11.28224514877026,Control,1.0,2.0
0.0,Control,1.0,2.0
-9.237868614884592,Control,1.0,2.0
-10.104640406442151,Control,1.0,2.0
0.0,Control,1.0,2.0
0.0,Control,1.0,2.0
-24.436845338877063,Control,1.0,2.0
0.0,Control,1.0,2.0
-32.3224986655205,Control,1.0,2.0
2.2567756641002354,Control,1.0,2.0
-74.0642756679875,Control,1.0,2.0
-19.240634787978376,Control,1.0,2.0
-12.732666471578195,Control,1.0,2.0
2.372586335697931,Control,1.0,2.0
3.1081072154171476,Control,1.0,2.0
16.759222799559595,Control,1.0,2.0
-13.178685676520555,Control,1.0,2.0
6.917653884234881,Control,1.0,2.0
4.004488927646487,Control,1.0,2.0
0.0,Control,1.0,2.0
0.0,Control,1.0,2.0
-50.29549051075469,Control,1.0,2.0
8.956412865300099,Control,1.0,2.0
-29.818870402034676,Control,1.0,2.0
14.034855917527508,CMC,1.0,3.0
0.0,CMC,1.0,3.0
14.775003753357394,CMC,1.0,3.0
8.135722614589172,CMC,1.0,3.0
2.197554060136484,CMC,1.0,3.0
8.784819393161131,CMC,1.0,3.0
6.467320378715612,CMC,1.0,3.0
7.866040480762256,CMC,1.0,3.0
20.08478708590103,CMC,1.0,3.0
2.2267106816345494,CMC,1.0,3.0
24.765583610487315,CMC,1.0,3.0
37.498551231514135,CMC,1.0,3.0
30.765418442235983,CMC,1.0,3.0
2.3425135892703284,CMC,1.0,3.0
7.828381225254732,CMC,1.0,3.0
0.0,CMC,1.0,3.0
25.235051374792192,CMC,1.0,3.0
14.343535612623176,CMC,1.0,3.0
26.798096091477476,CMC,1.0,3.0
26.333028044954627,CMC,1.0,3.0
8.505190629545597,CMC,1.0,3.0
8.16462662125741,CMC,1.0,3.0
17.553412326853415,CMC,1.0,3.0
21.299677020372425,CMC,1.0,3.0
8.015153681264323,CMC,1.0,3.0
0.7525015089370863,CMC,1.0,3.0
6.294039960131507,CMC,1.0,3.0
4.2599829247867715,CMC,1.0,3.0
5.608328761993516,CMC,1.0,3.0
11.223489288810358,CMC,1.0,3.0
13.744231226467775,CMC,1.0,3.0
